period;M0_EUR;M1_EUR;M2_EUR;moneyCirculation_EUR;moneyVelocity_EUR;keyInterestRate_EUR;priceIndex_EUR;creditUtilizationRate_EUR;M0_USD;M1_USD;M2_USD;moneyCirculation_USD;moneyVelocity_USD;keyInterestRate_USD;priceIndex_USD;creditUtilizationRate_USD;M0_YEN;M1_YEN;M2_YEN;moneyCirculation_YEN;moneyVelocity_YEN;keyInterestRate_YEN;priceIndex_YEN;creditUtilizationRate_YEN
2001-11-04;0;267114.575816806;244434.095985417;621659.871527275;2.54326168786356;0.00473028839150003;13.2570909137012;0.325549388591903;0;549342.677209689;549342.677209689;1251927.82193628;2.27895605762012;0.05;24.7543350602097;0.565895369395449;0;611506.40454011;611506.40454011;1284872.38546291;2.10115932707069;0.05;26.271063017115;0.560931147108753
2001-11-11;0;253335.943739708;252839.290989483;597238.303761711;2.36212616094764;0.00358738487758101;13.1155575384908;0.326071446177809;0;582170.772319963;582170.772319963;1156541.03183617;1.98660098861942;0.05;24.0165767621342;0.53173744559148;0;628929.870369087;628929.870369087;1397731.83583797;2.22239696616367;0.05;25.8983926178029;0.567303514527615
2001-11-18;0;230456.396851031;229859.368510903;503490.678528183;2.19042922544312;0.00230575937586697;12.9889785687762;0.314483049160551;0;566201.290635958;566201.290635958;1184862.2596073;2.09265199356302;0.05;23.4797511784792;0.439271970641496;0;617513.649352498;617513.649352498;1126633.07175965;1.8244666703983;0.05;25.247338334013;0.564513138023572
2001-11-25;0;227043.919364248;234415.904068155;539690.334735206;2.30227695889735;0.00113357717191003;12.8833164539848;0.321680319789836;0;553158.869289581;553158.869289581;1264339.56442998;2.28567168425548;0.05;23.2154086175367;0.454136437520997;0;580282.434843339;580282.434843339;1118609.64579892;1.92769861472873;0.05;24.9001308651968;0.532775894408675
2001-12-02;0;226643.97696278;231629.112005204;544817.37159683;2.35211095393134;0;12.615743924841;0.325675490903137;0;531021.085480792;531021.085480792;1082239.40666218;2.03803471510423;0.05;23.3737578311652;0.424004163420801;0;597402.81618714;597402.81618714;1290555.62605759;2.16027710464176;0.05;24.9428482461039;0.516751531377006
2001-12-09;0;145226.493173763;152568.260477667;370930.630231926;2.43124375325904;0;12.6386807559039;0.208381674518085;0;867840.498285083;867840.498285083;1384400.43917963;1.59522451638902;0.05;22.936998414384;0.917223668736837;0;822511.03445556;822511.03445556;1547333.9860079;1.88123188770606;0.05;24.5072878315468;0.968032402290844
2001-12-16;0;187902.68227448;173232.801123357;288528.410199962;1.66555299186384;0.00119339991709987;12.8040898975079;0.263072320108445;0;862646.430329577;862646.430329577;1607459.51164312;1.86340481468055;0.05;22.2843718009927;0.967507206137774;0;799471.529372421;799471.529372421;1880824.44517384;2.35258464632289;0.05;23.80606788391;0.965181528932283
2001-12-23;0;341630.506252533;314576.418929845;709428.951486953;2.25518795687342;0.00498330763628355;13.2264926088922;0.455041956833584;0;892009.708317979;892009.708317979;1595806.92421828;1.78900174441758;0.0492655192449126;21.6228393847136;0.916532051380797;0;822421.057790524;822421.057790524;1676651.67942918;2.03867795400763;0.05;23.0181287404567;0.939062163039298
2001-12-30;0;453530.867994817;449237.60826267;387646.918226901;0.862899523764367;0.00431929424605933;13.2259517361426;0.697193373700761;0;974333.77724803;974333.77724803;2081446.34242499;2.13627649069496;0.046929478382609;20.939547382368;0.788843158564788;0;803294.476200456;803294.476200456;1699045.69618908;2.11509694953397;0.05;22.165749811961;0.896161233383648
2002-01-06;0;477439.002349805;471258.28111997;375880.097266253;0.797609532447799;0.015666626964806;14.6663283346405;0.739562553664043;0;978156.368254686;978156.368254686;1929055.17488694;1.97213373801259;0.0440794807429462;20.1570451349508;0.79976652705979;0;814236.467019911;814236.467019911;1644047.60568277;2.01912794657791;0.0477979657013539;21.1951553470569;0.855395726180317
2002-01-13;0;506688.894667456;488623.591598867;385535.825025182;0.789024172499813;0.0232165711301195;15.8488098054023;0.87737856863722;0;1022927.47775244;1022927.47775244;2304786.85945967;2.25312831025295;0.0407579419462056;19.3194965434566;0.81728116808125;0;833040.951707018;833040.951707018;1677888.07580039;2.01417237935561;0.0440877210059456;20.166917486255;0.675572708976975
2002-01-20;0;436580.491558607;461172.337407478;362745.986734363;0.786573602340443;0.0329671325370658;17.5965064337592;0.933827015280475;0;1049873.18023948;1049873.18023948;1755631.22140119;1.6722317080247;0.0374716702757121;18.5572639736738;0.787084007716159;0;896737.417157135;896737.417157135;1779285.34307661;1.98417653711536;0.0405064289566224;19.2657089107784;0.744859803526022
2002-01-27;0;336189.908731781;352102.274327373;345865.530393919;0.982287123974511;0.0453708893905054;20.52081784944;0.910799249581765;0;968872.274921074;968872.274921074;1798970.89008761;1.85676784923396;0.0340951860760377;17.8346621493115;0.707503253910698;0;990700.529900889;990700.529900889;1871001.85664983;1.88856450580178;0.038671492047885;18.8382078057475;0.732371417057446
2002-02-03;0;184068.502479988;270764.955431378;427436.992292384;1.57862745424865;0.0484025878674293;21.1023351261088;0.848914062024134;0;918180.936130419;918180.936130419;1493418.68032707;1.62649715492997;0.0313565313955328;17.2892978745204;0.67382382884247;0;938917.848375252;938917.848375252;1517490.67427922;1.61621240548911;0.0408003974330522;19.3508967679204;0.738644629524329
2002-02-10;0;479051.846695256;406997.13523698;1081777.43094719;2.6579485143484;0.05;25.873679981158;0.543730601146061;0;847936.94128637;847936.94128637;1676816.58420823;1.97752509952497;0.0276397833892923;16.5998600147168;0.757790605792674;0;941855.943056798;941855.943056798;1621380.11217528;1.72147356942197;0.0376351654691425;18.6143355401543;0.900158356659161
2002-02-17;0;698429.920102156;702829.985281202;1296899.34891963;1.84525329891942;0.05;29.9217429767583;0.698828331326212;0;716310.278390771;716310.278390771;1321088.55493344;1.84429652175498;0.0235956819011995;15.9095570639079;0.762671914475556;0;824182.604352858;824182.604352858;1426084.90737442;1.73030211975193;0.0318173212830976;17.3928715062499;0.848046282440615
2002-02-24;0;753098.302151993;793783.162865452;1491203.85308831;1.87860353160586;0.05;26.2267711575223;0.845104109950625;0;706304.705860159;706304.705860159;1485571.67812218;2.10330140206699;0.0201965899850795;15.3735562051833;0.698217159950093;0;752313.488744547;752313.488744547;1539316.52026287;2.04611048890226;0.0271232438582495;16.5201003681869;0.746060066418626
