period;M0_EUR;M1_EUR;M2_EUR;moneyCirculation_EUR;moneyVelocity_EUR;keyInterestRate_EUR;priceIndex_EUR;creditUtilizationRate_EUR;M0_USD;M1_USD;M2_USD;moneyCirculation_USD;moneyVelocity_USD;keyInterestRate_USD;priceIndex_USD;creditUtilizationRate_USD;M0_YEN;M1_YEN;M2_YEN;moneyCirculation_YEN;moneyVelocity_YEN;keyInterestRate_YEN;priceIndex_YEN;creditUtilizationRate_YEN
2002-06-30;0;1124172.63128178;1086133.76521772;1788233.98848845;1.64642150511727;0.0425409726320731;20.1914604984764;0.935181874327205;0;855526.00705358;855526.00705358;1871797.48274143;2.18789080321226;0.0111130777354514;14.187884434358;0.899651383889411;0;909172.946768771;909172.946768771;1954045.25072275;2.14925582384242;0;12.6818205817355;0.66496250096512
2002-07-07;0;1120335.62710207;1107678.63052839;1816108.72543986;1.63956284375869;0.0321097514007831;17.9832305362424;0.932522294638535;0;803299.148764337;803299.148764337;1715295.23930405;2.13531315443639;0.00621861672472622;13.5828837832835;0.831171921551871;0;922213.224074702;922213.224074702;1857961.88805953;2.01467712624021;0;12.5770998583956;0.693155119558075
2002-07-14;0;1042560.08807277;1074927.20359789;2095163.18387001;1.94912099801484;0.0246305090207335;16.3797739161977;0.897499603002768;0;804036.530419736;804036.530419736;1802541.20918514;2.24186481706763;0;12.601368063593;0.771200814332092;0;978147.855504998;978147.855504998;1909071.22307616;1.95172050148855;0;12.4580150279158;0.699860627531656
2002-07-21;0;1072704.48343197;1025003.49505997;1976020.09153849;1.9278179060481;0.0213683398836683;15.7022681169179;0.866601456353364;0;702993.559560725;702993.559560725;1554593.59650143;2.21139095139484;0;12.1522033101339;0.723209239166323;0;960419.654497996;960419.654497996;2103452.09306631;2.19013853289557;0;12.3192590993753;0.704708334052839
2002-07-28;0;993156.024488704;1029929.96024531;1938068.46662349;1.88174782891245;0.0142378826509209;14.7269897620968;0.848519771154186;0;672697.288538705;672697.288538705;1305278.84615406;1.94036585012778;0;11.528255712616;0.688175804011612;0;965708.326639756;965708.326639756;1812606.6937964;1.87697117627998;0;12.1752910890127;0.694760201658436
2002-08-04;0;1112881.8036014;1020124.61357369;1861260.73121573;1.82454251809039;0.0198285844728818;15.7467291222409;0.884621777941342;0;595020.458102596;595020.458102596;1169522.60534207;1.96551662958186;0;10.7575289111229;0.624374028839243;0;1006529.72651542;1006529.72651542;2063528.72209988;2.05014185645938;0;12.0516557785107;0.733922667732193
2002-08-11;0;1142938.53136798;1158624.58793445;2400289.44376961;2.07167141865059;0.00726675206095075;13.9452527022213;0.92327586885583;0;523772.279810174;523772.279810174;1106597.82535403;2.11274606925568;0;10.6106360674411;0.553367095086529;0;981498.216015777;981498.216015777;2379181.59268658;2.42403048101754;0;11.9542670364584;0.715303516333947
2002-08-18;0;1117895.6872316;1090267.34482541;2040327.15250266;1.87140077356842;0;12.2145553209141;0.915217836927556;0;525825.435848308;525825.435848308;1085146.38981209;2.06370083269449;0;9.86202285093797;0.515433961591283;0;980963.93765061;980963.93765061;1702994.53533144;1.7360419379025;0;11.874490245353;0.682614347190726
2002-08-25;0;1114954.59763691;1091998.43278141;1961577.29639545;1.79631878353447;0;10.8706346364632;0.892539835936524;0;505360.169880801;505360.169880801;1048609.75980305;2.07497508173306;0;9.24488577933388;0.460127029933249;0;967566.091726777;967566.091726777;1786134.22582146;1.84600746253294;0;11.5268159349718;0.661749087369358
2002-09-01;0;1070003.37929935;1056993.48049221;1927649.47750852;1.82370990274307;0;9.63775111737873;0.82415711202994;0;511929.472536163;511929.472536163;900229.38481978;1.75850274913833;0;8.73851629688369;0.429507709967954;0;938676.375635638;938676.375635638;2184085.7539528;2.32677183600558;0;11.1336467856364;0.642196834787261
2002-09-08;0;940734.562833447;934331.718445566;1912551.44450783;2.04697261877153;0;8.78679190005104;0.744099862837303;0;476097.319909117;476097.319909117;942712.915051089;1.98008448195223;0;8.11232638835771;0.342881714033318;0;845625.532463052;845625.532463052;1767791.16847687;2.09051299968182;0;10.7579936131157;0.630226846239618
2002-09-15;0;731269.977269967;842129.651253192;1499756.76032237;1.78090957620427;0;8.35096127904082;0.650559011339721;0;496087.566317035;496087.566317035;1169570.2373727;2.35758829042142;0;7.47726073637668;0.289774542883844;0;913318.710727927;913318.710727927;1849282.03616151;2.02479377071736;0;10.3041615754093;0.618062258704813
2002-09-22;0;685099.678455339;674532.161074061;1444470.13566827;2.14143997725509;0;7.72486233697098;0.596525428094577;0;521376.069844641;521376.069844641;1106983.32206816;2.12319549379781;0;6.96542956149656;0.257113538833158;0;920918.46286267;920918.46286267;2068359.5510366;2.2459746811972;0;9.87631594937011;0.576862790800542
2002-09-29;0;714827.004058627;692402.731463485;1515867.31850093;2.1892855842682;0;7.49247452612042;0.565119150462693;0;482169.767720401;482169.767720401;1011929.6883201;2.09869999337432;0;6.43653106036073;0.24181940211995;0;858314.817983439;858314.817983439;1905988.30038675;2.22061679520431;0;9.58805982929354;0.553545877317965
2002-10-06;0;631997.545951165;601034.115324498;1335693.49524758;2.22232559049737;0;7.59476761874061;0.496244086377771;0;396443.752498495;396443.752498495;813391.820977915;2.05172061825089;0;6.04493996623571;0.162357335236856;0;830922.427648363;830922.427648363;1676202.73073198;2.01727944144664;0;9.88729371324695;0.565798551279741
2002-10-13;0;705957.700960779;754912.269302639;1728236.88344735;2.28932149300452;0;8.20927679430297;0.559059378735585;0;384888.180971064;384888.180971064;785077.13115319;2.03975380374752;0;5.83460079700382;0.164581256752621;0;1002485.30563688;1002485.30563688;1979045.77795539;1.97413943808194;0;10.7953766638632;0.623968782869622
2002-10-20;0;744523.039133666;715361.095551257;1454140.05013386;2.03273571791502;0;8.85889045267871;0.537744315620788;0;403099.654534808;403099.654534808;877557.064492433;2.17702261616961;0;6.04619036281169;0.186610505370159;0;904495.013691364;904495.013691364;1777523.18239358;1.96521059318976;0;11.8869233129483;0.609913796841144
2002-10-27;0;728550.970771907;691956.422030049;1471452.40612155;2.12651022416214;0;9.11843199525463;0.465439883323817;0;636252.733217901;636252.733217901;1225061.60493694;1.92543236512492;0;6.43318481147187;0.459826773289613;0;876339.420313933;876339.420313933;1912023.36158013;2.18182968523221;0;11.6753430552584;0.566709518660549
2002-11-03;0;721661.826677018;660872.855463855;1392876.05738168;2.10763090943423;0;8.81122923587975;0.440617195850287;0;803404.72968566;803404.72968566;468184.126874973;0.582750025703924;0;7.02878088612904;0.655991632381627;0;894460.412575443;894460.412575443;2061212.85586834;2.30442043816499;0;11.821189912349;0.553535346813612
2002-11-10;0;617648.482006386;617375.458181705;1225733.03324788;1.98539319469859;0;8.50984007781964;0.391131108372588;0;735151.079602753;735151.079602753;530256.514925804;0.721289173937327;0;9.9475366471275;0.705513551063983;0;982028.768092891;982028.768092891;2053368.41488206;2.09094527736669;0;11.7116645082067;0.551498652052475
2002-11-17;0;654500.208704293;673157.941572428;1336878.17250284;1.98597994607332;0;8.8099833017741;0.383269427494942;0;537906.975210947;537906.975210947;574844.340431015;1.06866868607826;0.00848738575280891;13.9575091685913;0.706371537615006;0;1105408.18988017;1105408.18988017;1937298.5051008;1.752563915155;0;11.6857897742601;0.543979135998095
2002-11-24;0;692403.1202177;680132.688586277;1224462.05831023;1.8003281989804;0;9.3509642417438;0.394785464450737;0;430430.2466178;430430.2466178;787172.976256652;1.8288049746551;0.0332462526411016;17.947601302578;0.64386721764115;0;1082528.70291443;1082528.70291443;2216287.83288559;2.04732477477854;0;11.7753197768444;0.518329873216736
2002-12-01;0;671041.605110756;686468.679346104;1321524.22379695;1.92510490799925;0;9.42010987273972;0.373625031971387;0;420172.866342388;420172.866342388;769103.271505752;1.83044487903469;0.0278281856266095;16.8989296025521;0.557070990127825;0;1101518.24591458;1101518.24591458;2823773.86799233;2.56352890972565;0;11.9399837725524;0.497776129942719
2002-12-08;0;931895.806127594;898138.070078342;1237968.52745633;1.37837217761891;0;9.68323911703297;0.66238733705293;0;592064.95900125;592064.95900125;1331945.34710834;2.24966083004674;0.0305544381940319;17.4209908783244;0.777058362891041;0;1066784.24993338;1066784.24993338;2498209.51349165;2.34181327072243;0;11.9754434945867;0.526348423040343
2002-12-15;0;957479.372038106;963178.362997982;1204430.11883839;1.25047464219346;0;10.0903541785297;0.867190223075081;0;746141.762828474;746141.762828474;1652009.63410645;2.21406938521175;0.0267733255678043;16.7206827783548;0.664784953384287;0;1032763.7847132;1032763.7847132;2103203.08451206;2.03648028294885;0;11.7981541338603;0.554202760511337
2002-12-22;0;847467.271342365;843295.584626277;1460225.0592534;1.73156967245421;0.000747119791678842;12.3703815059283;0.854295419664071;0;989546.187521561;989546.187521561;1806713.38246207;1.8257999527917;0.0227884534088267;16.0412732610164;0.582112969176889;0;858180.941756735;858180.941756735;1837624.17748124;2.14130154617456;0;11.9172439008854;0.535366768691839
2002-12-29;0;845230.441790821;830842.012686221;1589520.76034476;1.9131444198466;0.0329112385423228;17.5108501561281;0.91723093631017;0;1081309.69281998;1081309.69281998;1539478.73820761;1.42371676535401;0.0340039264806121;18.1401342234151;0.64289699086678;0;927262.011664067;927262.011664067;1927813.95460729;2.07903907456279;0;11.9171743137325;0.550819405315187
2003-01-05;0;989109.801287593;984059.832526601;1884481.59580271;1.91500713017038;0.05;23.6360581635786;0.874171269360196;0;1019107.88243374;1019107.88243374;1865536.62334796;1.83055852624049;0.047955170350325;21.6649828667759;0.678537108075824;0;879347.676924065;879347.676924065;1618663.65029517;1.84075501962684;0;12.0615747236827;0.537439682249447
2003-01-12;0;1146785.97661347;1040441.80775968;1769372.83259821;1.7005975917174;0.05;28.0297835729473;0.873818845708173;0;1013688.89305173;1013688.89305173;1938148.47830878;1.91197564814382;0.05;22.5273643343731;0.76403929204272;0;903758.124963343;903758.124963343;1740919.23914619;1.92631102399971;0;12.2379912725047;0.537122694284325
2003-01-19;0;1083725.8975679;1044056.17015655;1932377.68386979;1.85083689853588;0.05;26.3199622262855;0.907917707792052;0;958918.320570425;958918.320570425;1921918.47191653;2.00425670329591;0.0446759432526358;20.7372881137516;0.746320640810686;0;921128.906747095;921128.906747095;1662539.60677023;1.80489353291645;0;12.3201313518095;0.494487766897139
2003-01-26;0;1086266.93283785;1143290.71911527;2165598.28565955;1.89417988745276;0.05;26.0502068165038;0.928999594563565;0;918648.90103039;918648.90103039;1672547.37679366;1.82066007472242;0.0387852312309135;19.2403429041688;0.660806766954999;0;871999.373140983;871999.373140983;1727524.50969141;1.98110751326435;0;12.2177711608003;0.479366356976893
2003-02-02;0;1033376.17926298;1143918.04596923;1918591.00465017;1.67721019124632;0.05;25.6681409856052;0.914256351245818;0;888349.953710859;888349.953710859;1589166.10545889;1.78889648028972;0.0397968192249999;19.4902910112586;0.60591454130859;0;889115.142367723;889115.142367723;1970816.92683989;2.21660483881939;0;12.1510305969114;0.465269995739648
2003-02-09;0;1364174.1827578;1383126.35494622;2433033.83028448;1.75908283547897;0.05;24.4022597228353;0.981145800572447;0;1163763.9383139;1163763.9383139;2237637.4468406;1.92275888019229;0.0336288840958281;18.1042390961838;0.910507641679911;0;837011.182751438;837011.182751438;1737116.0864715;2.07537978257498;0;12.1079924256875;0.473019006093268
2003-02-16;0;1447338.15714917;1416710.82833512;2337309.99325173;1.64981444801863;0.0449428309194317;21.2029387551699;0.979134093999488;0;1182444.59599065;1182444.59599065;2037144.6396613;1.72282460131214;0.0244292439096337;16.3676288716141;0.893359844452523;0;855465.6652692;855465.6652692;1639114.768765;1.91604974379562;0;12.0682080934414;0.472321976701685
2003-02-23;0;1390336.68470512;1283216.67955385;2127370.26817551;1.65784181430307;0.0320898027044851;18.238085755629;0.939568288313757;0;1107400.10701048;1107400.10701048;2200417.6116819;1.98701228016143;0.01696254813651;15.1871962252444;0.771122893356519;0;879301.734751058;879301.734751058;1733698.14101361;1.97167601574725;0;12.0232125719114;0.473494083314542
2003-03-02;0;1248783.98897338;1286216.38085864;1977937.98694582;1.5377956744925;0.0176733370871605;15.6238604386054;0.853028939241965;0;1071063.27641829;1071063.27641829;2028728.70023266;1.89412590731041;0.0112576331010157;14.395799705073;0.727994819963292;0;838035.800817888;838035.800817888;1705919.80641417;2.03561686117618;0;11.9759487187775;0.467943329182591
2003-03-09;0;1137067.70692622;1103540.02004298;2035152.42680605;1.84420355387454;0.0063344366221355;13.9754279621433;0.760776101231384;0;949504.624509018;949504.624509018;1920726.62542119;2.02287232293827;0.0036429623871202;13.4601871286094;0.655504906693893;0;895445.421109259;895445.421109259;1855792.20942895;2.07247942273247;0;11.9375272169799;0.44799179117175
2003-03-16;0;1118751.94168637;998364.593958869;2049843.28633596;2.05320110382481;0;13.0270184634099;0.68108917194297;0;866572.474813444;866572.474813444;1666023.13959519;1.92254333944066;0.000284879915213959;13.0874933109844;0.596937843283573;0;936248.030670834;936248.030670834;1807301.80879718;1.93036647297642;0;11.9069046909429;0.440653996409968
2003-03-23;0;1039030.16226906;996804.426668528;1802144.65017251;1.80792199749308;0.00113515772647746;13.1994348244703;0.65548999932291;0;836632.103274723;836632.103274723;1727475.05684924;2.06479652177773;0;12.8625557489778;0.570817910996441;0;901371.161123353;901371.161123353;1678740.46539755;1.86242974903411;0;11.8990781753633;0.453523552575626
2003-03-30;0;936883.721039308;1007123.65698577;1894498.77452203;1.88109847423512;0;12.5490108396907;0.646566116889559;0;834501.817099268;834501.817099268;1554890.19191063;1.86325560957487;0.000318047154979604;13.1008682823748;0.546220632503744;0;929942.332149582;929942.332149582;1683052.0771625;1.80984564201103;0;11.8888873281956;0.438130027187305
2003-04-06;0;925894.612645988;956941.203277597;1977681.54176487;2.06666985912108;0;11.8307733772557;0.601290606223533;0;786893.092658;786893.092658;1525738.0631664;1.93893945365907;0;12.9319581100776;0.480677544185881;0;954903.473047971;954903.473047971;1933348.48190332;2.02465331467717;0;11.8751669412134;0.437592212016992
2003-04-13;0;889657.930316102;938379.118276438;1667718.4559579;1.77723312835549;0;11.8135007844223;0.577870222550851;0;798120.560070245;798120.560070245;1683828.23488877;2.10974170962414;0.00382749009007615;13.5060280166769;0.476949882342529;0;971008.598594421;971008.598594421;2037032.22474958;2.09785189101134;0;11.8710043673856;0.454380718550913
2003-04-20;0;963068.348786506;920882.26123234;1658735.38821454;1.80124588999552;0;11.5795701169468;0.578210637446392;0;795365.114634496;795365.114634496;1495176.16610913;1.87986138516551;0.00125578974257567;13.2184340065229;0.454112339188431;0;848400.39535784;848400.39535784;1862798.88506981;2.19566008604242;0;11.8554789541051;0.462166901827148
2003-04-27;0;849434.570668236;978796.842260614;1634987.32531765;1.67040519005099;0;11.096474817227;0.571303872230021;0;768919.391899404;768919.391899404;1509078.36182633;1.96259631077657;0;13.0822226137773;0.431390623137865;0;911347.766567434;911347.766567434;1713246.07567914;1.87990374095285;0;11.8264095839719;0.442438717295243
2003-05-04;0;931901.098015739;954595.809957592;1475006.56849014;1.54516346405885;0;10.718963163492;0.568528185757111;0;732452.511108885;732452.511108885;1327004.91874176;1.81172826717839;0;12.966715636389;0.404617631141365;0;911998.889649514;911998.889649514;1944640.36798177;2.13228370127633;0;11.8075216219549;0.464051955339002
2003-05-11;0;976942.375353304;935156.752583593;1863214.64774207;1.99240891176211;0;10.3260793956461;0.576281486449461;0;726508.48535401;726508.48535401;1376490.51840418;1.89466543908769;0;12.7237031914094;0.382066108014584;0;888869.353921183;888869.353921183;1764529.37843735;1.98513917782546;0;11.7892596123134;0.463445844121141
2003-05-18;0;1024050.10426461;1079058.90076458;1816273.76687443;1.6832016913882;0;9.84835600972544;0.586901459766914;0;634646.667116218;634646.667116218;1272265.82229906;2.00468368971373;0;12.438176888114;0.409986482351847;0;923792.729532613;923792.729532613;1872847.11363868;2.0273455871278;0;11.7470852005085;0.453636991575123
2003-05-25;0;1036553.84274295;1071952.5131353;2143760.72921535;1.99986538857507;0;9.40879549884398;0.571740573622918;0;647991.094924853;647991.094924853;1185885.75965411;1.83009576665808;0;12.16835579359;0.401681006679902;0;986599.285089826;986599.285089826;1989503.31803214;2.01652621089321;0;11.7125713656859;0.450669640195735
2003-06-01;0;1077977.40296944;1028826.74523569;1910016.412133;1.85649957194244;0;8.99743899915089;0.537889464693919;0;592280.670275151;592280.670275151;1086656.73434453;1.83469896770346;0;11.901495876968;0.336170584816018;0;939230.897725228;939230.897725228;1897748.72276297;2.02053480923511;0;11.6797527461607;0.428798584469261
