period;M0_EUR;M1_EUR;M2_EUR;moneyCirculation_EUR;moneyVelocity_EUR;keyInterestRate_EUR;priceIndex_EUR;creditUtilizationRate_EUR;M0_USD;M1_USD;M2_USD;moneyCirculation_USD;moneyVelocity_USD;keyInterestRate_USD;priceIndex_USD;creditUtilizationRate_USD;M0_YEN;M1_YEN;M2_YEN;moneyCirculation_YEN;moneyVelocity_YEN;keyInterestRate_YEN;priceIndex_YEN;creditUtilizationRate_YEN
2002-01-27;0;497133.647006572;510056.951641802;988321.928732566;1.93766975540927;0.00660363893811021;13.500611509148;0.675532813274208;0;812217.85968097;812217.85968097;1486934.50749219;1.83070895298491;0.0145038967358455;14.522653310683;0.69179251079774;0;513736.420078702;513736.420078702;1510965.59777712;2.94113000115048;0;10.7753358781609;0.55381296007899
2002-02-03;0;546803.662435713;531568.160717678;1229611.39985814;2.31317729451295;0.00645672630670562;13.4724131782012;0.628764747778982;0;650930.507994366;650930.507994366;1216797.43092002;1.86932002107136;0.00697111614078528;13.559218502434;0.666444636747104;0;514665.104369692;514665.104369692;1049099.20673461;2.03841138213448;0;10.5736801245188;0.522583302032999
2002-02-10;0;586933.854942916;583660.225928786;1272679.29604441;2.18051400370682;0.00166021016843836;13.0519897747436;0.616805343102367;0;604631.214929129;604631.214929129;1286222.791614;2.12728479750216;0;12.6725720742541;0.683372049952326;0;490810.517590095;490810.517590095;1230011.72824927;2.5060826615711;0;10.3806631497213;0.50268949194936
2002-02-17;0;547914.979770361;562522.52568686;1227073.89540119;2.18137734822778;0.00196856761184524;12.8923945258227;0.607566924263163;0;536975.167147221;536975.167147221;1077897.05216322;2.00734990761257;0;12.0883405428048;0.587008397860424;0;499002.787446847;499002.787446847;1176382.05957545;2.35746590834576;0;10.1659506006447;0.498025313878446
2002-02-24;0;514192.006301352;510506.742105496;1220625.39169632;2.39100738740895;0.00485291888680365;13.2458278661268;0.550120951517214;0;519788.938486141;519788.938486141;1112487.92856349;2.14026857093872;0;11.6090964980825;0.563458071240718;0;542073.937305313;542073.937305313;937092.288746361;1.72871673817176;0;9.93507862259039;0.482721787308153
2002-03-03;0;525476.756368935;524176.400332742;1239068.88472416;2.36383950887069;0.0031241738427973;13.1988824619721;0.591957881151571;0;484877.767524213;484877.767524213;1179242.07386945;2.43203989304493;0;11.2189448076806;0.521969920162201;0;498647.833801211;498647.833801211;1032919.34619112;2.071440556188;0;9.73524359568217;0.455941499396334
2002-03-10;0;530679.706374463;502303.961986357;1053595.04854741;2.09752486199985;0.000410391608502137;12.8293166843838;0.563130441555657;0;552588.655961682;552588.655961682;978230.88906566;1.77026958210574;0;11.2129790300099;0.447538608368541;0;428053.035265045;428053.035265045;923536.013593543;2.15752707610565;0;9.52083053833577;0.457720676199051
2002-03-17;0;505213.400234784;480245.015675382;1161574.39826612;2.41871203313286;0.000799616974656806;12.8889593111245;0.566291511963686;0;549851.183561623;549851.183561623;1096456.41886826;1.99409667860681;0;11.1841727248216;0.457964320509071;0;478070.133196509;478070.133196509;1069703.03118258;2.23754415284271;0;9.3043847306607;0.425163437845468
2002-03-24;0;483989.362077637;493892.80886545;1190178.46400591;2.40979103692548;0.000746387015203444;12.8835454432315;0.611565358441651;0;471414.616960125;471414.616960125;959455.693227318;2.03526929099968;0;11.265625888649;0.413050210520678;0;549862.866537155;549862.866537155;1085985.36938001;1.97501129003158;0;9.0645775821985;0.411479893885915
2002-03-31;0;443241.025556961;472600.022201021;1223704.68286539;2.58930305835849;0;12.8290668848708;0.59095543326535;0;362045.309109916;362045.309109916;895646.781324122;2.47385274380729;0;10.9645677314549;0.419000070861646;0;611649.623574515;611649.623574515;1235984.90876632;2.02074007917009;0;8.83328144485016;0.358354578361683
2002-04-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2002-04-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
